paper_id,keyword_match
6652151e876145926c6b4c6d683346811588bdfa,"['zein', 'dimethyl sulfoxide', 'hesperidin', 'dengue', 'transcription', 'phenol', 'influenza', 'human cytomegalovirus', 'fits', 'pica', 'ether', 'water', 'sindbis virus', 'orf', 'rotavirus', 'adenovirus', 'tic', 'hepatitis c', 'hepatitis c virus', 'ribavirin', 'ck syndrome', 'cytomegalovirus']"
66adc3747695647a2654d4c3bad5d90a3acafbd1,"['dimethyl sulfoxide', 'herpes simplex', 'influenza a virus', 'transcription', 'influenza', 'tnf', 'human cytomegalovirus', 'fits', 'pam', 'ether', 'orf', 'rotavirus', 'paraformaldehyde', 'tic', 'formaldehyde', 'autophagy', 'wine', 'scra', 'cytomegalovirus', 'pi3k', 'apoptosis', 'adenine', 'chloroquine']"
5a63d131a9fdbdb837c56458c72d6e29942c1fb9,"['type i ifn', 'dengue', 'enterovirus infection', 'asthma', 'influenza', 'tnf', 'epinephrine', 'staphylococcus aureus', 'endocrine', 'enterovirus 71', 'chemokine', 'pam', 'pica', 'cxcr', 'tic', 'herpangina', 'echovirus', 'milrinone', 'respiratory distress', 'dopamine', 'poliomyelitis', 'adenosine', 'severe acute respiratory syndrome', 'cox', 'elm', 'oxygen', 'ck syndrome', 'atopic dermatitis', 'ifn', 'apoptosis', 'aseptic meningitis']"
4a82252b3b4f4f90c0c0bc98ab7d817798d48c98,"['asparagine', 'ampicillin', 'arginine', 'isoleucine', 'alanine', 'pain', 'coumarin', 'lysine', 'tryptophan', 'threonine', 'tnf', 'rigi', 'escherichia coli', 'cell cycle', 'thc', 'leucine', 'fits', 'thrombin', 'pica', 'lysozyme', 'ether', 'nitrogen', 'tic', 'methionine', 'glutamine', 'ticks', 'rosin', 'histidine', 'tyrosine', 'phenylalanine', 'valine', 'limp', 'headache', 'papain', 'ifn']"
4329714c2818a1caa58260ce4f82652106b535a9,"['asthma', 'phenol', 'rigi', 'sodium acetate', 'alcohol', 'agar', 'pica', 'water', 'ethanol', 'orf', 'tic', 'carbon dioxide', 'dextrose', 'oxygen']"
ff09007b2973bf3dc9a0435228a1b220587763da,"['thrombocytopenia', 'artemisinin', 'pain', 'malaria', 'leishmaniasis', 'middle east respiratory syndrome', 'escherichia coli', 'hepatitis b', 'pica', 'water', 'azithromycin', 'candesartan', 'tic', 'lactic acid', 'brucellosis', 'zika virus']"
a8c1235bde8c7b6c2be395f062d100de29e658b1,"['benzyl benzoate', 'gentamicin', 'rigidity', 'weight loss', 'glycine', 'notch', 'microcephaly', 'benzyl alcohol', 'aved', 'amyotrophic lateral sclerosis', 'sucrose', 'tremor', 'rigi', 'isoflurane', 'alcohol', 'ether', 'ethanol', 'paraformaldehyde', 'tic', 'choline', 'nr', 'formaldehyde', 'japanese encephalitis', 'limp', 'peripheral neuropathy', 'ifn', 'zika virus']"
c290f9617c78697d527d8a58bdbd8ef9af47fcfc,"['gentamicin', 'influenza a virus', 'influenza', 'rigi', 'ether', 'nitrogen', 'streptomycin', 'tic', 'amphotericin b', 'nr', 'uveitis', 'optic neuritis', 'human papillomavirus']"
39a1d7e4cf03a63037800c831965232d1d259e0f,"['herpes simplex', 'alanine', 'influenza a virus', 'transcription', 'glucose', 'influenza', 'agar', 'pica', 'herpes simplex virus 1', 'ether', 'orf', 'tic', 'nr', 'formaldehyde', 'adenosine', 'biotin', 'doxycycline']"
6d077aec25d3730a6037bf89f1fb73286846fb64,"['pancreatic cancer', 'hepatocellular carcinoma', 'squamous cell carcinoma', 'acetylcysteine', 'wnt', 'thyroid cancer', 'capecitabine', 'transcription', 'inositol', 'breast cancer', 'vincristine', 'gastric cancer', 'oxidative phosphorylation', 'tnf', 'mitoxantrone', 'doxorubicin', 'thyroid', 'rigi', 'daunorubicin', 'cell cycle', 'glioma', 'gallbladder cancer', 'calcium', 'melanoma', 'pam', 'pica', 'ovarian cancer', 'cxcr', 'cisplatin', 'verapamil', 'tic', 'choline', 'docetaxel', 'neuroblastoma', 'nitric oxide', 'cytochrome c', 'nr', 'erk', 'colorectal cancer', 'autophagy', 'gemcitabine', 'cyclophosphamide', 'esophageal cancer', 'prostate cancer', 'ginseng', 'cox', 'oxygen', 'small cell lung cancer', 'lcysteine', 'bladder cancer', 'mapk', 'ifn', 'pi3k', 'apoptosis', 'adenine']"
