paper_id,keyword_match
626fd7c8ea1eb23c6160c09bdfac9864bb6196ab,"['wnt', 'urea', 'ahr', 'fits', 'pica', 'ether', 'water', 'tic', 'severe acute respiratory syndrome']"
244ab4a37ed9d028c8f6768f0df027fe7a94cf11,"['rocky mountain spotted fever', 'spotted fever', 'influenza', 'rigi', 'lime', 'pica', 'ether', 'water', 'adenovirus', 'tic', 'parainfluenza', 'cough', 'infertility', 'elm', 'rabies', 'hepatitis a']"
dc97e1de3b69da13f534f15afdcedbf48064c69d,"['misoprostol', 'physostigmine', 'creatinine', 'sulfuric acid', 'phytonadione', 'valdecoxib', 'hexachlorophene', 'bentonite', 'ciprofloxacin', 'magnesium chloride', 'naltrexone', 'propylene glycol', 'fasciculation', 'thrombocytopenia', 'benazepril', 'propofol', 'glycerin', 'permethrin', 'gentamicin', 'tepoxalin', 'acetone', 'carbaryl', 'ammonium chloride', 'starch', 'sodium thiosulfate', 'hepatocellular carcinoma', 'sodium chloride', 'naloxone hydrochloride', 'theophylline', 'cresol', 'ampicillin', 'acetylcysteine', 'trichuriasis', 'medetomidine', 'clavulanic acid', 'cyclizine', 'buprenorphine', 'tylosin tartrate', 'dilated cardiomyopathy', 'arginine', 'cycloplegia', 'methemoglobinemia', 'terbutaline', 'ofloxacin', 'antivenin', 'naproxen', 'rigidity', 'adhd', 'muscle atrophy', 'paroxetine', 'lidocaine', 'acetaminophen', 'atrial fibrillation', 'zinc oxide', 'amitraz', 'vaginal discharge', 'rocky mountain spotted fever', 'hyporeflexia', 'metoclopramide', 'anisocoria', 'deracoxib', 'imipramine', 'weight loss', 'rheumatoid arthritis', 'tacrolimus', 'methylprednisolone', 'methocarbamol', 'calcium chloride', 'albuterol', 'celecoxib', 'amiloride', 'fipronil', 'sotalol', 'pasteurella species', 'digoxin', 'methazolamide', 'notch', 'ranitidine', 'oliguria', 'atomoxetine', 'flunixin meglumine', 'sertraline', 'urea', 'periodic paralysis', 'muscle weakness', 'guaifenesin', 'hepatic encephalopathy', 'ethylenediamine', 'clostridium perfringens', 'gelatin', 'weight gain', 'salmonellosis', 'nausea and vomiting', 'streptokinase', 'carbon monoxide', 'alanine', 'piperazine', 'levetiracetam', 'cimetidine', 'hemangioma', 'losartan', 'horner syndrome', 'phenylpropanol', 'lidocaine hydrochloride', 'proparacaine hydrochloride', 'phenobarbital', 'atomoxetine hydrochloride', 'pemphigus', 'kaolin', 'pain', 'hypertrophic cardiomyopathy', 'aldosterone', 'dexamethasone', 'myocardial infarction', 'calcium gluconate', 'mannitol', 'ketoconazole', 'heparin sodium', 'sulbactam', 'sick sinus syndrome', 'spastic tetraplegia', 'hydroxyzine', 'asthma', 'dimercaprol', 'aved', 'coumarin', 'fentanyl', 'cachexia', 'ephedrine', 'lysine', 'vincristine', 'histamine', 'dexmedetomidine', 'spotted fever', 'chlorpromazine', 'glucose', 'estradiol', 'phenol', 'ataxia', 'oxidative phosphorylation', 'leptospirosis', 'xylazine', 'bupivacaine', 'hyperbilirubinemia', 'protriptyline', 'uracil', 'diethyltoluamide', 'carprofen', 'dolasetron', 'tnf', 'pentastarch', 'nystagmus', 'epinephrine', 'mitoxantrone', 'baclofen', 'mucositis', 'anaphylaxis', 'phenylephrine', 'pyrexia', 'hetastarch', 'diltiazem', 'tremor', 'metronidazole', 'staphylococcus aureus', 'blepharospasm', 'vitamin e', 'hypersalivation', 'von willebrand disease', 'glycopyrrolate', 'doxorubicin', 'thyroid', 'rigi', 'ferrous sulfate', 'tetracycline', 'cyfluthrin', 'dorzolamide', 'cardiac arrest', 'iodine', 'fludrocortisone acetate', 'escherichia coli', 'dysuria', 'oxymorphone', 'spironolactone', 'cortisone', 'falls', 'necrotizing fasciitis', 'polyphagia', 'loratadine', 'promazine', 'megacolon', 'morphine', 'lime', 'helium', 'melphalan', 'factor vii deficiency', 'oxytocin', 'hydrochloric acid', 'resmethrin', 'ibuprofen', 'areflexia', 'chlorpyrifos', 'premature ventricular complexes', 'potassium hydroxide', 'propoxur', 'paraffin', 'osteosarcoma', 'etoposide', 'morphine sulfate', 'mydriasis', 'carboplatin', 'rofecoxib', 'cholecalciferol', 'meloxicam', 'coconut oil', 'restrictive cardiomyopathy', 'evans syndrome', 'atenolol', 'esmolol', 'calcium', 'parkinson disease', 'hyperesthesia', 'diclofenac', 'pheniramine', 'warfarin', 'ivermectin', 'thc', 'xylitol', 'atropine', 'sucralfate', 'timolol', 'desipramine', 'amantadine', 'peripheral vasoconstriction', 'alcohol', 'fits', 'thrombin', 'tetany', 'aids', 'pam', 'chronic pancreatitis', 'clopidogrel', 'pica', 'procainamide', 'famotidine', 'tetanus antitoxin', 'ascorbic acid', 'cortisone acetate', 'retinal detachment', 'nitroglycerin', 'barbital', 'erythema multiforme', 'ether', 'dichlorvos', 'fluorescein', 'cisplatin', 'hematemesis', 'water', 'cyanosis', 'malathion', 'tetanus', 'quinidine', 'clostridium tetani', 'epistaxis', 'torticollis', 'paraldehyde', 'gastrointestinal bleeding', 'nortriptyline', 'doxapram hydrochloride', 'hyphema', 'lisinopril', 'codeine', 'hydrocodone bitartrate', 'latanoprost', 'rickettsiae', 'hyperkalemic periodic paralysis', 'ethanol', 'methotrexate', 'pimobendan', 'pneumothorax', 'inflammatory bowel disease', 'orf', 'abdominal distension', 'nitrogen', 'etl', 'doxapram', 'naloxone', 'urticaria', 'doxepin', 'striae', 'succimer', 'opisthotonus', 'ondansetron', 'tetracaine', 'oral ulceration', 'polyuria', 'glutathione', 'bacteroides', 'isopropyl alcohol', 'sulfadiazine', 'stridor', 'piroxicam', 'trimipramine', 'methylprednisolone sodium succinate', 'diethylstilbestrol', 'factor xii deficiency', 'acetazolamide', 'caffeine', 'fluticasone', 'flunixin', 'atropine methylbromide', 'butorphanol', 'diazepam', 'gabapentin', 'abdominal pain', 'glycolysis', 'magnesium sulfate', 'abdominal mass', 'tic', 'benzoyl peroxide', 'botulism', 'atipamezole', 'dysphagia', 'contusion', 'angiosarcoma', 'penicillamine', 'carbon dioxide', 'visual impairment', 'digitalis', 'choline', 'dantrolene sodium', 'sodium bicarbonate', 'neurogenic', 'lactic acid', 'dichlorphenamide', 'furosemide', 'detomidine', 'paragonimiasis', 'vertebral fracture', 'arsenic trioxide', 'glutamine', 'hydrogen peroxide', 'diabetes mellitus', 'neomycin', 'amitriptyline', 'amoxicillin', 'myasthenia gravis', 'nr', 'testicular enlargement', 'ketamine', 'pseudoephedrine', 'hemophilia', 'triamcinolone', 'pulsus paradoxus', 'dimenhydrinate', 'neoplasms', 'dobutamine', 'potassium', 'triamterene', 'erk', 'rash', 'amylopectin', 'thiamine', 'propranolol', 'ticks', 'cough', 'prednisone', 'estradiol cypionate', 'aspirin', 'omeprazole', 'cefoxitin', 'vasopressin', 'cyclophosphamide', 'chlorothiazide', 'azathioprine', 'potassium chloride', 'cocaine', 'cataracts', 'scot', 'hydrocodone', 'fluorouracil', 'fluvoxamine', 'phosphoric acid', 'tocainide', 'histidine', 'sodium hypochlorite', 'potassium bromide', 'enrofloxacin', 'pemphigus foliaceus', 'chlorambucil', 'phenothiazine', 'hypomagnesemia', 'respiratory distress', 'malt', 'cataract', 'cholesterol', 'rheumatoid', 'terfenadine', 'cefazolin', 'peripheral vasodilation', 'dopamine', 'nitrofurazone', 'amlodipine', 'dapsone', 'phenylpropanolamine', 'osmotic diuresis', 'prochlorperazine', 'amiodarone', 'ascites', 'diphenhydramine', 'erythema', 'otitis externa', 'acute pancreatitis', 'sodium nitroprusside', 'deferoxamine', 'telangiectasia', 'constipation', 'photophobia', 'proteus', 'mexiletine', 'ronidazole', 'cleft palate', 'clemastine', 'lactulose', 'adenosine', 'cephalexin', 'methimazole', 'factor x deficiency', 'homatropine methylbromide', 'urethritis', 'bacterial endocarditis', 'dextrose', 'fatigue', 'syncope', 'chlorhexidine', 'factor xi deficiency', 'mepivacaine', 'boric acid', 'lindane', 'cox', 'incontinence', 'dermatophytosis', 'dexamethasone sodium phosphate', 'cyproheptadine', 'elm', 'hydromorphone', 'chorioretinitis', 'oxygen', 'autoimmune hemolytic anemia', 'povidone', 'meglumine', 'prednisolone sodium succinate', 'dantrolene', 'hyperthyroidism', 'cyclosporine', 'meningioma', 'enalapril', 'fludrocortisone', 'tramadol', 'selenium sulfide', 'pentobarbital', 'uveitis', 'doxycycline', 'asparaginase', 'optic neuritis', 'doxylamine', 'bronchospasm', 'glucagon', 'pruritus', 'aluminum chlorohydrate', 'acne', 'sulfamethoxazole', 'urokinase', 'cisapride', 'apomorphine', 'chloramphenicol', 'prednisolone', 'nicotine', 'hh', 'loperamide', 'disseminated intravascular coagulation', 'glossitis', 'lcysteine', 'c syndrome', 'scra', 'paclitaxel', 'yohimbine', 'halitosis', 'phenylbutazone', 'trimethoprim', 'progesterone', 'myeloproliferative', 'prazosin', 'enophthalmos', 'desoxycorticosterone pivalate', 'hypotension', 'tylosin', 'ck syndrome', 'amoxapine', 'sodium nitrite', 'patent ductus arteriosus', 'insulin', 'toxoplasmosis', 'neuropathic pain', 'pectin', 'acepromazine', 'keratitis', 'finasteride', 'ketoprofen', 'systemic lupus erythematosus', 'vinblastine', 'secretin', 'aluminum chloride', 'aminophylline', 'fluoxetine', 'tetramethrin', 'adenine', 'purpura']"
ae987635ae296a89ef52a295a8939caeb266e3fa,"['rigi', 'thc', 'fits', 'aids', 'pica', 'ether', 'smallpox', 'tic', 'nr', 'cough', 'scot', 'severe acute respiratory syndrome', 'tuberculosis', 'trachoma', 'pectin']"
481080486e57e3c8c92e2da5931cf949e591b586,"['cidofovir', 'herpes simplex', 'common cold', 'varicella', 'oseltamivir', 'mumps', 'influenza a virus', 'transcription', 'human metapneumovirus', 'aved', 'influenza', 'rigi', 'measles', 'helium', 'ganciclovir', 'fits', 'agar', 'pleconaril', 'ether', 'avian influenza', 'adenovirus', 'respiratory syncytial virus', 'tic', 'parainfluenza', 'rhinovirus', 'herpes virus 6', 'echovirus', 'respiratory distress', 'adenovirus infection', 'measles virus', 'zanamivir', 'cox', 'headache', 'hh', 'cytomegalovirus', 'aseptic meningitis']"
f2350d58c349650fa25cdb2b61372f6f9b8e8d68,"['acetone', 'gelatin', 'agar', 'ether', 'fluorescein', 'water', 'rotavirus', 'tic', 'glutamine', 'honey']"
406e0c9944f89fe36eaedde0a94baae2d0d2f773,"['aved', 'influenza', 'lime', 'adenovirus', 'respiratory syncytial virus', 'tic', 'parainfluenza', 'rhinovirus', 'cough']"
fb082d3524f23801cd8932f504529210ca3c26c2,"['dimethyl sulfoxide', 'streptococcus pneumoniae', 'myeloperoxidase', 'influenza a virus', 'transcription', 'influenza', 'tnf', 'hydrochloric acid', 'thc', 'alcohol', 'agar', 'aids', 'pam', 'pica', 'barbital', 'ether', 'water', 'adenovirus', 'respiratory syncytial virus', 'tic', 'parainfluenza', 'nr', 'pentobarbital sodium', 'formaldehyde', 'neoplasms', 'potassium', 'autophagy', 'tuberculosis', 'pentobarbital', 'cytomegalovirus', 'ifn', 'pi3k', 'apoptosis']"
6bf385010eb458f0d4036e3d42a99b0cb14c560c,"['pain', 'influenza a virus', 'myalgia', 'breast cancer', 'influenza', 'rigi', 'helium', 'alcohol', 'pica', 'ether', 'water', 'avian influenza', 'tic', 'rash', 'cough', 'aspirin', 'severe acute respiratory syndrome', 'headache', 'hh']"
21472f7d3dd86085a366b5f487354824b812f12c,"['influenza', 'rigi', 'helium', 'ether', 'tic', 'severe acute respiratory syndrome']"
a00848c835636d704801b91d41817c126c950659,"['ammonium chloride', 'glutamic acid', 'vesicular stomatitis virus', 'glycine', 'chymotrypsin', 'influenza a virus', 'transcription', 'semliki forest virus', 'inositol', 'aved', 'serine', 'influenza', 'rigi', 'colchicine', 'amantadine', 'pica', 'ether', 'water', 'sindbis virus', 'vaccinia', 'adenovirus', 'cholera', 'tic', 'choline', 'adenovirus infection', 'rimantadine', 'rabies', 'stomatitis', 'chloroquine']"
52764e2d6f7928e9281afe14c4a482c5e6311df3,"['norovirus', 'gastric cancer', 'helicobacter pylori', 'influenza', 'rigi', 'hepatitis b', 'aids', 'ether', 'tic', 'nr', 'cervical cancer', 'human papilloma virus', 'obesity', 'diarrhoea']"
e61b2f0a8b137c502bc25708f2d050ef4257046a,"['acetone', 'dextrin', 'tryptophan', 'sucrose', 'rigi', 'ether', 'water', 'ethanol', 'nitrogen', 'tic', 'choline', 'phosphoric acid', 'cholesterol', 'scra']"
f0b09efdc4f114500bf7a9f23136967ab86d48ca,"['oliguria', 'rigi', 'lime', 'rotavirus', 'tic']"
73831976e8ab225d53c1e214d0a1ef2b6e63d8cd,"['chronic obstructive pulmonary disease (copd)', 'arginine', 'cystic fibrosis', 'urea', 'asthma', 'tnf', 'helium', 'endocrine', 'polymyositis', 'chemokine', 'cxcr', 'ether', 'glutathione', 'tic', 'nitric oxide', 'nr', 'rhinovirus', 'cough', 'respiratory distress', 'severe acute respiratory syndrome', 'cox', 'oxygen', 'lebrikizumab', 'omalizumab', 'ifn', 'pulmonary alveolar proteinosis']"
0ff0d84c7a51cc4c4f35ecb23470be368b9be05b,"['glycine', 'agar', 'etl', 'tic']"
b24a645b549461375cdb883c57f720e0c3c6f399,"['interferon beta', 'oseltamivir', 'middle east respiratory syndrome coronavirus', 'pain', 'lopinavir', 'remdesivir', 'ritonavir', 'middle east respiratory syndrome', 'thc', 'alcohol', 'water', 'tic', 'nr', 'cough', 'severe acute respiratory syndrome']"
c3423b2b0b87f14b7faafe9c9ba858e3559ec402,"['streptococcus pneumoniae', 'cystic fibrosis', 'pain', 'asthma', 'mycoplasma pneumonia', 'thc', 'agar', 'ether', 'urticaria', 'tic', 'nr', 'mycoplasma pneumoniae', 'tuberculosis']"
5738aa0be9b2dd358a1a968f90fad4b0723328f0,"['lithium', 'water', 'tic', 'hh']"
2a70b386afaa5d5b032912b0ecc22dcf9cdcde98,"['dengue', 'astrovirus', 'norovirus', 'rigi', 'rotavirus', 'tic', 'nr']"
a50f468c9144166a7b58026a215e0f6cb847c9e5,"['ampicillin', 'moxifloxacin', 'ofloxacin', 'urea', 'levofloxacin', 'asthma', 'clarithromycin', 'cefotaxime', 'ether', 'azithromycin', 'ceftriaxone', 'tic', 'diabetes mellitus', 'amoxicillin', 'cough', 'respiratory distress', 'cefuroxime', 'oxygen', 'doxycycline', 'aztreonam', 'hypotension']"
1b03e0640b73b78829a3d1da25d94210f0a62014,"['acetone', 'sodium thiosulfate', 'urea', 'cerebellar ataxia', 'spinocerebellar ataxia', 'phenol', 'ataxia', 'amyotrophic lateral sclerosis', 'trichloroacetic acid', 'falls', 'hepatitis b', 'sodium acetate', 'agar', 'pica', 'silver nitrate', 'water', 'ethanol', 'streptomycin', 'tic', 'methionine', 'nr', 'chloroacetic acid', 'formaldehyde', 'scot', 'bacillus cereus']"
1f8b4625ea6e410ce24d30ace80fb37a71c03817,"['pain', 'transcription', 'finnish', 'agar', 'pica', 'ether', 'water', 'malt extract', 'ethanol', 'orf', 'nitrogen', 'rotavirus', 'tic', 'malt', 'lard', 'scra']"
3258a0acdca029592edbb6f6cf57b63d790bb228,"['ebola virus', 'pain', 'influenza', 'rigi', 'fits', 'pica', 'ether', 'water', 'avian influenza', 'etl', 'tic', 'severe acute respiratory syndrome', 'wine', 'hedgehog']"
57df246103d3fc59cc6e67651b56ac2444fc2bb5,"['ether', 'nr']"
493b6a14dfba84e256d98f334b2b127daab22b98,"['rigi', 'measles', 'thc', 'pica', 'water', 'smallpox', 'tic', 'chickenpox', 'carbon dioxide', 'cough', 'elm', 'oxygen', 'tuberculosis']"
54cbae59aee50a5f63e74c24a247f651cf8c6368,"['interferon beta', 'vesicular stomatitis virus', 'herpes simplex', 'multiple sclerosis', 'varicella', 'mumps', 'lecithin', 'treponema pallidum', 'tabes dorsalis', 'subacute sclerosing panencephalitis', 'influenza', 'mycobacterium tuberculosis', 'rigi', 'measles', 'syphilis', 'infectious mononucleosis', 'aids', 'ether', 'fluorescein', 'vaccinia', 'smallpox', 'tic', 'parainfluenza', 'hiv infection', 'rosin', 'measles virus', 'hepatitis c', 'rubella', 'poliomyelitis', 'hepatitis c virus', 'cox', 'tuberculosis', 'optic neuritis', 'hh', 'progressive multifocal leucoencephalopathy', 'cytomegalovirus', 'optic atrophy', 'stomatitis', 'jc virus']"
981ba3b782167e13f6cfed30fe8f185c0adcb5fe,"['plague', 'acquired immunodeficiency syndrome', 'diphtheria', 'yellow fever', 'influenza', 'mycobacterium tuberculosis', 'ether', 'rifampin', 'smallpox', 'cholera', 'tic', 'amikacin', 'isoniazid', 'hiv infection', 'severe acute respiratory syndrome', 'tuberculosis', 'ibd', 'capreomycin']"
086b920559abf050507e67c1da9279d23c5d94a9,"['plague', 'pain', 'influenza', 'aids', 'ether', 'adenovirus', 'tic', 'nr', 'erk', 'severe acute respiratory syndrome', 'zika virus']"
d505a0e79daf6a8e52e236d8c88c054e56630161,"['chymotrypsin', 'phenol', 'glucosamine', 'sucrose', 'rigi', 'escherichia coli', 'pica', 'ether', 'ethanol', 'tic', 'cytochrome c']"
862993aefee12879300a8b2bbbb9590092431997,"['ofloxacin', 'streptococcus pneumoniae', 'legionella pneumophila', 'pertussis', 'haemophilus influenzae', 'clarithromycin', 'influenza', 'rigi', 'cotrimoxazole', 'mycoplasma pneumonia', 'gout', 'acinetobacter', 'cefpodoxime', 'clindamycin', 'azithromycin', 'pneumothorax', 'josamycin', 'ceftriaxone', 'tobramycin', 'tic', 'parainfluenza', 'tazobactam', 'amoxicillin', 'nr', 'rhinovirus', 'rash', 'amikacin', 'pseudomonas aeruginosa', 'ronidazole', 'cox', 'mycoplasma pneumoniae', 'ceftazidime', 'spiramycin', 'purpura']"
9704db2ea64fee3f9c73bade78de500747cdd0f9,"['plague', 'glanders', 'ebola virus', 'rocky mountain spotted fever', 'dengue', 'urea', 'raxibacumab', 'conjunctivitis', 'pain', 'myalgia', 'botulism antitoxin', 'spotted fever', 'leptospirosis', 'influenza', 'middle east respiratory syndrome', 'rigi', 'falls', 'calcium', 'melioidosis', 'pica', 'ether', 'water', 'avian influenza', 'smallpox', 'abdominal pain', 'tic', 'botulism', 'potassium', 'rash', 'cough', 'yersinia pestis', 'tularemia', 'anthrax', 'severe acute respiratory syndrome', 'smallpox vaccine', 'potassium iodide', 'doxycycline', 'wine', 'headache', 'hh']"
d576605656e1658c8d4c77c809bc7a8981c3a3db,"['rigi', 'fits', 'ether', 'water', 'tic', 'severe acute respiratory syndrome']"
8020df26368f55f129b7a20a652763b3b714ca39,"['dasatinib', 'hepatitis d', 'hepatitis e', 'vesicular stomatitis virus', 'ebola virus', 'bortezomib', 'dengue', 'marburg virus', 'mumps', 'influenza a virus', 'yellow fever', 'semliki forest virus', 'inositol', 'serine', 'influenza', 'h syndrome', 'glucosamine', 'middle east respiratory syndrome', 'measles', 'hepatitis b', 'imatinib', 'enterovirus 71', 'simian virus 40', 'leucine', 'pica', 'ether', 'vaccinia', 'sunitinib', 'rotavirus', 'adenovirus', 'respiratory syncytial virus', 'tic', 'hepatitis b virus', 'nr', 'rhinovirus', 'autophagy', 'echovirus', 'rosin', 'bk virus', 'borna disease', 'cholesterol', 'tyrosine', 'nilotinib', 'measles virus', 'hepatitis c', 'lymphocytic choriomeningitis', 'nocodazole', 'hepatitis c virus', 'severe acute respiratory syndrome', 'cox', 'lapatinib', 'rabies', 'human papillomavirus', 'erlotinib', 'hantavirus', 'hepatitis a', 'stomatitis', 'pi3k', 'zika virus', 'gefitinib', 'adenine']"
40208696dab1c5edf4154f7c527bec30fff97c84,"['rigi', 'thc', 'alcohol', 'ether', 'water', 'etl', 'tic', 'nr', 'scot', 'severe acute respiratory syndrome']"
fc62a3993d798a1e7ade12861f7fe740243c7e60,"['measles', 'ether', 'smallpox', 'tic', 'nr', 'severe acute respiratory syndrome', 'rabies']"
798ed22f957a828b3f2b6f9e79e1e23214f4f54e,"['transcription', 'rigi', 'newcastle disease', 'agar', 'water', 'tic', 'betaine', 'ibd']"
afe50dee0320101d21d9c59ea01c8549df46305a,"['ebola virus', 'urea', 'middle east respiratory syndrome coronavirus', 'middle east respiratory syndrome', 'bacillus subtilis', 'pica', 'ether', 'tic', 'yersinia pestis', 'anthrax']"
9a7cd3f8ae3cbeae18d84effece7d89ac613af4e,"['plague', 'puumala virus', 'ahr', 'western equine encephalitis', 'salmonella', 'staphylococcus aureus', 'nisch', 'hepatitis b', 'aids', 'pica', 'ether', 'water', 'smallpox', 'nipah virus', 'tick borne encephalitis', 'cholera', 'tic', 'botulism', 'brucellosis', 'yersinia pestis', 'tularemia', 'anthrax', 'hepatitis c', 'vibrio cholerae', 'japanese encephalitis', 'elm', 'tuberculosis', 'q fever', 'eastern equine encephalitis']"
95f7a93c5610b9c2d11c53f048f143db1c8e9b39,"['ammonium chloride', 'chlorpromazine', 'influenza', 'promazine', 'pica', 'ethanol', 'streptomycin', 'tic', 'potassium', 'monensin', 'cholesterol']"
3dd399d305426e614eae51dd03fb48fa86c4d324,"['hepatocellular carcinoma', 'common cold', 'pain', 'transcription', 'aved', 'serine', 'threonine', 'middle east respiratory syndrome', 'rigi', 'alisporivir', 'pam', 'ether', 'ethanol', 'orf', 'etl', 'streptomycin', 'paraformaldehyde', 'tic', 'glutamine', 'nr', 'formaldehyde', 'hepatitis c', 'valine', 'hepatitis c virus', 'severe acute respiratory syndrome']"
f65137c0c8dc11b570fda8d44047edeccf49c297,"['type i ifn', 'hepatitis e', 'viral hepatitis', 'fulminant hepatic failure', 'alanine', 'pain', 'tlr', 'rigi', 'dira', 'thc', 'chikungunya virus', 'pica', 'ether', 'water', 'gastrointestinal bleeding', 'etl', 'tic', 'nr', 'ticks', 'malt', 'hepatitis c', 'severe acute respiratory syndrome', 'ribavirin', 'wine', 'ifn']"
0016983545c217458b711d5aaad5fba583d81171,"['influenza', 'ether', 'streptomycin', 'tic', 'ifn']"
a9a4101b25236a4fc0e14a9cbdd904ca8b2baffd,"['methylene blue', 'middle east respiratory syndrome coronavirus', 'transcription', 'riboflavin', 'middle east respiratory syndrome', 'platelet concentrate', 'pica', 'ether', 'tic', 'severe acute respiratory syndrome', 'oxygen']"
ce4ea425e11d9868dc9aa2dbb225860db39bd9ae,"['acetone', 'cystic fibrosis', 'piperazine', 'asthma', 'influenza', 'mycobacterium tuberculosis', 'poloxamer', 'helium', 'pica', 'ether', 'water', 'nitrogen', 'streptomycin', 'tic', 'erk', 'elm', 'tuberculosis']"
cde51fb9e3c69afff2f2c85dbe3a3ca165e7bab4,"['transcription', 'ether', 'tic', 'nr']"
4b1d5c2640fff52808c0506818366da15c1b3245,"['plague', 'ampicillin', 'glycine', 'urea', 'alanine', 'proline', 'influenza', 'measles', 'agar', 'maltose', 'ether', 'vaccinia', 'ethanol', 'streptomycin', 'tic', 'sodium citrate', 'histidine', 'malt', 'measles virus', 'severe acute respiratory syndrome', 'chloramphenicol']"
e74b1ca47c70a922c934811c06bebb0afaaccd7c,"['influenza', 'fits', 'aids', 'ether', 'avian influenza', 'tic', 'nr', 'severe acute respiratory syndrome']"
fc4f570b5e4b503548a22d6d5aaf35cf6cfc6b66,"['lime', 'pica', 'tic', 'ribavirin']"
b4d849fdd017aac5513a7b6aec6208314425b5a8,"['viral gastroenteritis', 'astrovirus', 'transcription', 'water', 'rotavirus', 'adenovirus', 'tic']"
57b42780f56fd4d1d0e8b64260b76eac5aff984e,"['common cold', 'influenza', 'rigi', 'pica', 'ether', 'avian influenza', 'tic', 'cough', 'severe acute respiratory syndrome']"
19aa2504d4d33b58d04e7895217e8ef62675f437,"['bavituximab', 'ebola virus', 'palivizumab', 'respiratory syncytial virus infection', 'lipodystrophy', 'serine', 'influenza', 'motavizumab', 'rigi', 'hepatitis b', 'enfuvirtide', 'chemokine', 'ether', 'respiratory syncytial virus', 'tic', 'maraviroc', 'hepatitis b virus', 'rhinovirus', 'hiv infection', 'felvizumab', 'hepatitis c', 'hepatitis c virus', 'severe acute respiratory syndrome', 'rabies', 'cytomegalovirus']"
c4bccb62611c61291d731e46f49caa96e542ab70,"['middle east respiratory syndrome coronavirus', 'middle east respiratory syndrome', 'rigi', 'tic']"
c2beebf42f43944f143b4ece73791fcf766943a9,"['acyclovir', 'cidofovir', 'varicella', 'oseltamivir', 'urea', 'uracil', 'tenofovir', 'iodine', 'human cytomegalovirus', 'ganciclovir', 'amantadine', 'pica', 'penciclovir', 'adefovir', 'ethanol', 'tic', 'erk', 'succinimide', 'ribavirin', 'elm', 'rimantadine', 'hh', 'cytomegalovirus']"
a298f01a4d50bb9171da5283aa81d3f01b32451d,"['thc', 'tic', 'rhinovirus', 'severe acute respiratory syndrome', 'elm', 'oxygen']"
5e041dfe29eb6c7e684b4053c9cde60f2434d883,"['acquired immunodeficiency syndrome', 'vesicular stomatitis virus', 'norovirus', 'combined immunodeficiency', 'transcription', 'favipiravir', 'rift valley fever', 'aved', 'phenol', 'uracil', 'influenza', 'inosine', 'amantadine', 'chemokine', 'fits', 'aids', 'pica', 'valproic acid', 'cxcr', 'ether', 'sindbis virus', 'tic', 'human immunodeficiency virus type 1', 'nr', 'guanidine hydrochloride', 'mycophenolic acid', 'fluorouracil', 'koi', 'hepatitis c', 'lymphocytic choriomeningitis', 'adenosine', 'hepatitis c virus', 'ribavirin', 'stomatitis', 'ifn', 'cytidine']"
9342b7bf05ed34ee0aaf29506eeaca8f507fdaa3,"['tic', 'prostate cancer']"
463779e90d05935113011436c0a164c8e6b471a9,"['salmonella typhi', 'middle east respiratory syndrome coronavirus', 'salmonella', 'middle east respiratory syndrome', 'pica', 'ether', 'water', 'tic', 'nr', 'severe acute respiratory syndrome']"
bb044362519621972aa93acec21720a0f5d18a5b,"['cidofovir', 'vidarabine', 'oseltamivir', 'palivizumab', 'human metapneumovirus', 'influenza', 'rigi', 'thc', 'ganciclovir', 'amantadine', 'ether', 'adenovirus', 'respiratory syncytial virus', 'tic', 'parainfluenza', 'nr', 'rhinovirus', 'cough', 'peramivir', 'adenovirus infection', 'zanamivir', 'ribavirin', 'oxygen', 'cytomegalovirus']"
