paper_id,keyword_match
0db5a44efdffff59b05301eb69273a409ff52edd,"['wine', 'yellow fever', 'ether', 'influenza', 'influenza a virus', 'tic', 'avian influenza', 'middle east respiratory syndrome', 'rigi', 'thc', 'middle east respiratory syndrome coronavirus', 'zika virus']"
c170437394c33227b06f9509a980cb7d8d029d20,"['malt', 'staphylococcus aureus', 'adhd', 'influenza', 'tic', 'rigi']"
25070229ca38363e9f1cd84324336c6e98ee9dc7,"['aldosterone', 'helium', 'high blood pressure', 'c syndrome', 'glucose', 'apoptosis', 'serine', 'resorcinol', 'oxygen', 'mapk', 'ether', 'captopril', 'fits', 'insulin', 'nitric oxide', 'adenovirus', 'tic', 'diabetes mellitus', 'water', 'pica', 'angiotensin ii', 'cholesterol', 'dextrin', 'aved', 'hypertrophic cardiomyopathy', 'diabetic nephropathy', 'rigi', 'potassium', 'dilated cardiomyopathy', 'other ras', 'inositol', 'benazepril', 'proline', 'myocardial infarction']"
ee9ecf938304f7f068074ccc6271845eb6128c76,"['abdominal pain', 'fatigue', 'cough', 'ritonavir', 'lopinavir', 'oxygen', 'ether', 'myalgia', 'tic', 'chemokine', 'respiratory distress', 'middle east respiratory syndrome', 'pain', 'headache', 'middle east respiratory syndrome coronavirus']"
66ab081e6b7fa0c1e4ec5df4f3cb7c30a4d671dc,"['klebsiella infection', 'iodine', 'staphylococcus aureus', 'alcohol', 'astrovirus', 'rotavirus', 'cough', 'povidone', 'chickenpox', 'ether', 'vancomycin', 'influenza', 'burkholderia cepacia', 'thyroid', 'tic', 'water', 'pica', 'varicella', 'hemophilia', 'klebsiella sp', 'respiratory syncytial virus', 'norovirus', 'escherichia coli', 'chlorhexidine', 'thc', 'severe acute respiratory syndrome']"
f713a382f9f629614dbcf615afc2d1d23b807f02,"['nr', 'measles', 'staphylococcus aureus', 'tuberculosis', 'chickenpox', 'ether', 'influenza', 'tic', 'avian influenza', 'pica', 'acinetobacter', 'rigi', 'thc', 'severe acute respiratory syndrome']"
3b1dd055c5f8739808395f47812b76631cc5ba99,"['diazepam', 'fentanyl', 'pethidine', 'promazine', 'oxygen', 'midazolam', 'chlorpromazine', 'tic', 'lorazepam', 'pam', 'pain', 'haemoptysis', 'thc', 'morphine']"
80c1d869f81784f4b1d5a064b5751b2ee5f33f26,"['thrombin', 'measles', 'ebola virus', 'ether', 'ampicillin', 'tic', 'elm', 'pica', 'calcium', 'erk', 'measles virus', 'aved', 'glutathione', 'glycine', 'escherichia coli', 'severe acute respiratory syndrome']"
3015d59a4ae7dcbd0072c2d8cd7accf4d6dd679c,"['helium', 'chloroquine', 'ebola virus', 'oseltamivir', 'cough', 'ritonavir', 'piloerection', 'dengue', 'papain', 'remdesivir', 'lopinavir', 'oxygen', 'darunavir', 'ether', 'favipiravir', 'hh', 'influenza', 'nitazoxanide', 'adenovirus', 'cobicistat', 'nipah virus', 'hepatitis c virus', 'tic', 'rabies', 'pain', 'nafamostat', 'penciclovir', 'hepatitis c', 'transcription', 'severe acute respiratory syndrome', 'ribavirin', 'common cold']"
4e598dc8dd5d053c7ce26a66745411f87117ebc9,"['nr', 'obesity', 'dimethyl sulfoxide', 'hiv infection', 'calcium chloride', 'oxygen', 'ether', 'hydrogen peroxide', 'paraoxon', 'phenol', 'orf', 'hepatitis c virus', 'tic', 'elm', 'diabetes mellitus', 'water', 'calcium', 'pain', 'cholesterol', 'benzoic acid', 'glutathione', 'hepatitis c']"
31035ba89e852edc635738e995d6ed27a2652921,"['wine', 'orf', 'tic', 'water', 'agar', 'rigi', 'escherichia coli']"
82130256800e82fbd141b7f0902705e43011ae08,"['tuberculosis', 'wine', 'ether', 'influenza', 'tic', 'monkeypox', 'avian influenza', 'severe acute respiratory syndrome']"
68c2e8c89f73df6accac442c2f45708e5beefbee,"['breast cancer', 'meglumine', 'dysphagia', 'meningioma', 'herpes simplex', 'diplopia', 'hallucinations', 'tic', 'glioma', 'acute encephalitis', 'gadopentetate dimeglumine']"
3899c3b15d80afef1944752dafbebaa99ee43187,"['helium', 'urea', 'choline', 'gentamicin', 'biotin', 'ether', 'ethanol', 'influenza', 'influenza a virus', 'orf', 'tic', 'elm', 'paraffin', 'venezuelan equine encephalitis', 'water', 'respiratory distress', 'agar', 'nitrogen', 'amphotericin b', 'weight loss', 'creatinine', 'sindbis virus', 'piperacillin', 'ataxia', 'transcription', 'severe acute respiratory syndrome', 'alanine']"
ec109a6d14e245768a917bb6c6bfd49ad07264c1,"['nr', 'measles', 'parainfluenza', 'sulfamethoxazole', 'pertussis', 'cervical lymphadenopathy', 'dextromethorphan', 'mycoplasma pneumoniae', 'oseltamivir', 'cough', 'allergic rhinitis', 'herpes simplex', 'albuterol', 'influenza', 'trimethoprim', 'erythema', 'adenovirus', 'myalgia', 'tic', 'mycoplasma pneumonia', 'cystic fibrosis', 'gastroesophageal reflux', 'neoplasms', 'nitrogen', 'amantadine', 'rimantadine', 'measles virus', 'streptococcus pneumoniae', 'lymphadenopathy', 'rigi', 'respiratory syncytial virus', 'zanamivir', 'asthma', 'sulfur dioxide', 'codeine', 'headache', 'rhinovirus', 'common cold']"
1e3e95ef2d4e1941aaa4a5b8e139d7869b0eda32,"['nr', 'parainfluenza', 'c syndrome', 'mycoplasma pneumoniae', 'chlamydophila pneumoniae', 'ether', 'herpes simplex', 'fits', 'influenza', 'cytomegalovirus', 'h syndrome', 'adenovirus', 'tic', 'mycoplasma pneumonia', 'bronchospasm', 'respiratory syncytial virus', 'asthma', 'severe acute respiratory syndrome', 'rhinovirus', 'human metapneumovirus']"
76abaecc6cb07cb08ecaac9f7c1c2d85fb404270,"['helium', 'breast cancer', 'apoptosis', 'cell cycle', 'ether', 'ethanol', 'insulin', 'testosterone', 'paraformaldehyde', 'formaldehyde', 'tic', 'progesterone', 'palmitic acid', 'paraffin', 'endocrine', 'dira', 'water', 'pica', 'cholesterol', 'icosapent', 'estradiol', 'ovarian cancer', 'oleic acid']"
45c8b7c74291445ba628191ceb64ecb653b1f2f0,"['reduced level of consciousness', 'dextrose', 'chloroquine', 'glucose', 'cough', 'clindamycin', 'urea', 'thrombocytopenia', 'oxygen', 'ether', 'malaria', 'influenza', 'falls', 'mefloquine', 'hepatomegaly', 'splenomegaly', 'tic', 'proguanil', 'primaquine', 'atovaquone', 'artemether', 'hypotension', 'pica', 'calcium', 'respiratory distress', 'creatinine', 'pyrexia', 'quinine', 'histidine', 'rigi', 'artesunate', 'doxycycline', 'hematemesis', 'alanine', 'headache', 'artemisinin', 'nausea and vomiting', 'jaundice']"
df15df41a0487e6e1582283e1894adf497571246,"['nr', 'parainfluenza', 'cox', 'cough', 'ether', 'fits', 'influenza', 'tic', 'avian influenza', 'water', 'respiratory syncytial virus', 'transcription', 'rhinovirus', 'fluorescein', 'common cold']"
c13fcab55f81907ce9e1de3d71310b24f5c5c785,"['rigidity', 'honey', 'ether', 'ethanol', 'tyrosine', 'rosin', 'tic', 'water', 'pica', 'cholesterol', 'nitrogen', 'aved', 'rigi', 'lysine', 'glycine', 'glutamic acid', 'tryptophan']"
29d5706e32cd8826134e1ea620d39e8f3c839937,"['paraformaldehyde', 'formaldehyde', 'tic', 'aids', 'pica', 'rigi']"
36c97bef26a4934b9f543c3f67f0ab9cfa55e6b5,"['ether', 'adenovirus', 'orf', 'tic', 'elm', 'pyrexia', 'ataxia', 'transcription']"
1b4e6bb5cc4854fe08050c87c79a06e3a569e2d0,"['wine', 'tic']"
e49d667052fcc5adb2ed3b73da59785855a94384,"['vaccinia', 'helium', 'cox', 'uveitis', 'asparagine', 'wine', 'serine', 'urea', 'dengue', 'thrombocytopenia', 'ether', 'influenza', 'cytomegalovirus', 'acne', 'influenza a virus', 'orf', 'semliki forest virus', 'tic', 'elm', 'melphalan', 'dacryoadenitis', 'endocrine', 'rabies', 'pica', 'murray valley encephalitis', 'pain', 'acute encephalitis', 'western equine encephalitis', 'nitrogen', 'murray valley encephalitis virus', 'disseminated intravascular coagulation', 'weight loss', 'chorioretinitis', 'creatinine', 'prednisolone', 'aved', 'sindbis virus', 'cyclophosphamide', 'rigi', 'respiratory syncytial virus', 'ataxia', 'scot', 'ifn', 'transcription', 'ribavirin', 'ascites', 'jaundice', 'propionibacterium acnes', 'ck syndrome']"
7640250f974631bb1962f2be76b5918a2c7a4b63,"['helium', 'nr', 'rotavirus', 'biotin', 'diarrhoea', 'tic', 'paraffin', 'pica', 'nitrogen', 'combined immunodeficiency']"
48edfb9b14770f70e33d9c5181d4a86d7bb93051,"['cough', 'ether', 'influenza', 'myalgia', 'tic', 'pica']"
d817da9fc7dd94d21db3b72baa274a6cb924ee7a,"['helium', 'nr', 'glucose', 'rotavirus', 'glutamine', 'gentamicin', 'biotin', 'ethanol', 'ampicillin', 'diarrhoea', 'tic', 'water', 'sucrose', 'pica', 'pain', 'erk', 'streptomycin', 'acetone', 'rigi', 'secretin']"
efb93ddcaa937de08324a3c0647bcabb919430ae,"['helium', 'cycloheximide', 'pentobarbital', 'apoptosis', 'pi3k', 'tnf', 'barbital', 'oxygen', 'ether', 'intrinsic apoptotic pathway', 'influenza', 'influenza a virus', 'tic', 'chemokine', 'dacryoadenitis', 'sucrose', 'calcium', 'respiratory distress', 'cytochrome c', 'respiratory syncytial virus', 'ifn', 'cxcr', 'severe acute respiratory syndrome']"
