paper_id,keyword_match
30b285a628c951e7c2d73848be13204f59b2fa73,"['middle east respiratory syndrome coronavirus', 'fits', 'cox', 'thc', 'middle east respiratory syndrome', 'ether', 'respiratory distress', 'tic', 'erk', 'severe acute respiratory syndrome', 'h syndrome']"
91c30e7428918ea501a35e683a5d89c6b45f020a,"['nr', 'rigi', 'influenza', 'ether', 'tic', 'erk', 'plague']"
eccc33ccb0e981e31f4d18d258274a7dae3ca2bc,"['histamine', 'malaria', 'diltiazem', 'nimodipine', 'pica', 'toremifene', 'bedaquiline', 'influenza', 'marburg virus', 'diphenhydramine', 'ether', 'cyclizine', 'favipiravir', 'tuberculosis', 'calcium', 'tic', 'erk', 'remdesivir', 'verapamil', 'influenza a virus', 'ebola virus', 'ethyl chloride', 'pam', 'sucrose', 'elm']"
b121a4b1dc6d8e513631edeb11421f20aad79106,"['lysine', 'neomycin', 'vitamin a', 'choline', 'methionine', 'water', 'neomycin sulfate', 'wine', 'gentamicin', 'tic', 'streptomycin', 'glycine']"
a85a6d90b479fd8547830827ec8898750794cdf3,"['transcription', 'tnf', 'tlr', 'trachoma', 'etoposide', 'salmonella', 'glucose', 'rigi', 'ethanol', 'autophagy', 'ether', 'tic', 'serine', 'ifn', 'norovirus', 'unfolded protein response (upr)', 'glycine', 'chlamydia trachomatis', 'threonine', 'pam', 'inositol']"
4630378a0db8bae16b58ac19b512f9fffb0fc98f,"['nr', 'lysine', 'weight loss', 'water', 'ether', 'streptococcus suis', 'wine', 'insulin', 'tic']"
162c064dae8c02e477c00bbcd60b974ae794649f,"['nr', 'fits', 'pica', 'middle east respiratory syndrome', 'influenza', 'ether', 'tic', 'ebola virus', 'obesity']"
60cd8a2169f79423f22c91678fc76cf5bb216ef5,"['transcription', 'formaldehyde', 'tnf', 'nr', 'lymphadenopathy', 'multiple sclerosis', 'pica', 'celiac disease', 'ulcerative colitis', 'xylazine', 'pertussis', 'ether', 'rheumatoid', 'ketamine', 'tic', 'rheumatoid arthritis', 'ifn', 'thyroid', 'paraformaldehyde', 'sucrose']"
7db22f7f81977109d493a0edf8ed75562648e839,"['acinetobacter', 'lysine', 'malaria', 'oxygen', 'glutamine', 'staphylococcus aureus', 'pica', 'water', 'glucose', 'rigi', 'ethanol', 'phenol', 'gentamicin', 'tic', 'dengue', 'escherichia coli', 'nitrogen', 'aved', 'histidine', 'agar']"
b2126ad45f5a952f27851ec2ef42245a3d8f09c4,"['transcription', 'formaldehyde', 'nr', 'acetone', 'middle east respiratory syndrome coronavirus', 'orf', 'chloroquine', 'thc', 'pica', 'water', 'middle east respiratory syndrome', 'hepatitis b', 'ether', 'hepatitis b virus', 'wine', 'tic', 'severe acute respiratory syndrome', 'ifn', 'cell cycle', 'paraformaldehyde', 'agar', 'scot']"
cefbe0e7441f96ec3d0a08e9d7f291dbcf44f4e3,"['transcription', 'tnf', 'nr', 'hepatocellular carcinoma', 'apoptosis', 'extrinsic apoptotic pathway', 'cycloheximide', 'gastric cancer', 'glucose', 'ether', 'tic', 'intrinsic apoptotic pathway', 'ifn', 'melanoma', 'cervical cancer', 'aved', 'cytochrome c']"
90637e4f46c7466511a622cb1cce5ed3c8eb4f3d,"['clostridium perfringens', 'salmonella', 'pica', 'rigi', 'influenza', 'ether', 'nystagmus', 'pyrexia', 'tic', 'parainfluenza', 'hypersalivation', 'cyanosis', 'respiratory syncytial virus', 'fatigue']"
4209267ef4da6a8206733929e58967faebf8a5b7,"['rabies', 'acinetobacter', 'malaria', 'fits', 'murray valley encephalitis', 'wheat', 'thc', 'pica', 'pain', 'water', 'rigi', 'influenza', 'imipenem', 'aids', 'ethanol', 'ether', 'wine', 'tuberculosis', 'hendra virus', 'artemisinin', 'tic', 'avian influenza', 'nipah virus', 'nitrogen', 'syphilis', 'mycobacterium tuberculosis', 'lassa fever', 'diarrhoea', 'plague', 'smallpox', 'common cold']"
8485271eeb378baa284392c0d7174a5612463048,"['nr', 'rosin', 'tyrosine', 'lysine', 'schizophrenia', 'choline', 'thc', 'alanine', 'prion disease', 'ether', 'aspartic acid', 'potassium', 'tic', 'amyotrophic lateral sclerosis', 'glutamic acid', 'pam', 'dopamine']"
6be52161b7c2d20ad15f376399586a3ab395206d,"['nr', 'fits', 'pain', 'ether', 'tic', 'severe acute respiratory syndrome', 'elm']"
21fd38266c7336a6ace6ca87ee9ac07a580cfdeb,"['nr', 'pica', 'rigi', 'ethanol', 'astrovirus', 'sodium acetate', 'tic', 'rotavirus', 'agar']"
b75f738ed440a2a6bd3f129238c0e661024577cb,"['nr', 'oseltamivir', 'rigi', 'hepatitis b', 'influenza', 'streptococcus suis', 'wine', 'tuberculosis', 'zanamivir', 'tic', 'adenovirus', 'influenza a virus', 'mycobacterium tuberculosis', 'smallpox']"
92ed9b003b6c24304a7bad059d22c286735ed839,"['human metapneumovirus', 'rhinovirus', 'pica', 'rigi', 'hepatitis b', 'influenza', 'echovirus', 'ether', 'hepatitis b virus', 'human enterovirus b', 'human papillomavirus', 'tic', 'influenza a virus', 'respiratory syncytial virus']"
cbdc601a2f84e6e9749f437d5f25758f145c9137,"['nr', 'arginine', 'hantavirus', 'cough', 'thc', 'pica', 'water', 'rigi', 'influenza', 'ether', 'tic', 'hh', 'parainfluenza', 'creatinine', 'nitrogen', 'lime', 'adenovirus', 'vasopressin', 'testosterone', 'corticotropin', 'ticks']"
dd12c39ca963dca8336d7f30c8842d892ec8236c,"['transcription', 'pica', 'water', 'influenza', 'phenol', 'tic', 'avian influenza', 'influenza a virus', 'agar']"
7a32e94a4c479957e6c98108ac3eaa344bc07f7d,"['malaria', 'oxygen', 'fits', 'thc', 'pica', 'water', 'influenza', 'ether', 'phenol', 'cryptosporidiosis', 'zika virus', 'tic', 'dengue', 'severe acute respiratory syndrome', 'hh', 'escherichia coli', 'yellow fever', 'finnish', 'ebola virus', 'common cold', 'elm']"
624840869f8c5f365a639a67cae53f56c740749f,"['pica', 'influenza', 'tic', 'influenza a virus']"
a7c6ab514af0b9e5edc73e08e496ceb65111cfa9,"['falls', 'nr', 'rosuvastatin', 'oxygen', 'fits', 'niacin', 'gemfibrozil', 'short bowel syndrome', 'pica', 'nitric oxide', 'oseltamivir', 'cholesterol', 'rigi', 'alanine', 'influenza', 'ether', 'respiratory distress', 'wine', 'zanamivir', 'tic', 'chronic obstructive pulmonary disease (copd)', 'cyclosporine', 'creatinine', 'ritonavir', 'caffeine', 'aved', 'fenofibrate', 'atorvastatin', 'lopinavir']"
