paper_id,keyword_match
23393085181dbde8039e7123f35b67d4b2e9f6ba,"['rigi', 'hh', 'tic', 'norovirus', 'transcription', 'honey', 'influenza', 'malt', 'adenovirus', 'water', 'nr', 'wine', 'pica', 'parainfluenza']"
2cbcfb658251f2d2873e1ec118deea4167283c0a,"['multiple myeloma', 'diphtheria', 'hh', 'malaria', 'rotavirus', 'tic', 'chemokine', 'doxorubicin', 'ether', 'tlr', 'apoptosis', 'human papillomavirus', 'vesicular stomatitis virus', 'hepatitis c', 'aved', 'tuberculosis', 'ifn', 'tnf', 'stomatitis', 'cytomegalovirus', 'hepatitis c virus']"
41ed8edac17db0256c043cee4b27884395539746,"['ebola virus', 'middle east respiratory syndrome', 'herpes simplex', 'hepatitis b', 'tic', 'hepatitis b virus', 'apoptosis', 'rabies', 'middle east respiratory syndrome coronavirus', 'influenza', 'measles']"
4ee2232fd9b2088955ad781243f135dc76edbaf1,"['ethanol', 'diabetes mellitus', 'alcohol', 'inositol', 'cytochrome c', 'ammonium sulfate', 'tic', 'gastric cancer', 'unfolded protein response (upr)', 'dextrin', 'helium', 'ether', 'apoptosis', 'glycine', 'transcription', 'glucose', 'urea', 'aved', 'biotin', 'erk', 'water', 'ammonium chloride', 'nr', 'indomethacin', 'paraffin']"
9df0801be110f632c616bf9e91cb72d59383b086,"['tic', 'thc', 'severe acute respiratory syndrome', 'tuberculosis', 'nr']"
cc0396cb510d6413b537440d00ce0bf51abda136,"['deoxycholic acid', 'choline', 'intrahepatic cholestasis of pregnancy', 'ethanol', 'nitrogen', 'formaldehyde', 'methylcellulose', 'cataracts', 'estradiol', 'rosin', 'cholic acid', 'phenol', 'methionine', 'sesame', 'adenosine', 'tic', 'ethylcellulose', 'thc', 'primary biliary cirrhosis', 'ether', 'apoptosis', 'rhubarb', 'primary sclerosing cholangitis', 'sesame oil', 'cholesterol', 'dexamethasone', 'chloral hydrate', 'osteoporosis', 'hepatitis c', 'biotin', 'alanine', 'water', 'weight gain', 'nr', 'cataract', 'glycerin', 'paraffin', 'pica']"
67f9fc7574738473d4155929c1637f1e7c36afb2,"['rigi', 'ethanol', 'formaldehyde', 'dimethyl sulfoxide', 'ammonium sulfate', 'ascites', 'tic', 'ether', 'orf', 'wine', 'pica']"
c21a1e8e2ba8c0faa92fede77b7976f6f1061716,"['rigi', 'uveitis', 'middle east respiratory syndrome', 'methionine', 'tic', 'ether', 'orf', 'leucine', 'middle east respiratory syndrome coronavirus', 'aved', 'influenza', 'severe acute respiratory syndrome', 'wine', 'pica']"
7ed1dcfad7266bfda122685c0009ec526f77909f,"['rigi', 'listeria monocytogenes', 'asthma', 'shigella flexneri', 'dengue', 'psoriasis', 'rosin', 'nlr', 'hepatitis b', 'enterococcus', 'rotavirus', 'tic', 'insulin', 'trachoma', 'erythema', 'type i ifn', 'norovirus', 'hepatitis b virus', 'staphylococcus aureus', 'chlamydia trachomatis', 'tlr', 'transcription', 'systemic lupus erythematosus', 'hantavirus', 'vesicular stomatitis virus', 'salmonella', 'hepatitis c', 'mycobacterium tuberculosis', 'influenza', 'measles', 'elm', 'tuberculosis', 'ifn', 'staphylococcus epidermidis', 'nr', 'tyrosine', 'stomatitis', 'koi', 'viral hepatitis', 'cytomegalovirus', 'pica', 'parainfluenza', 'hepatitis c virus']"
1968f8d8ffe3f695372d919c9966b1ca412b83d2,"['ethanol', 'formaldehyde', 'phenol', 'cox', 'hepatitis b', 'tic', 'scra', 'hepatitis b virus', 'sodium bisulfite', 'hepatocellular carcinoma', 'ether', 'transcription', 'oxygen', 'streptomycin sulfate', 'hepatitis c', 'streptomycin', 'nr', 'nitric oxide', 'hepatitis c virus']"
ffe04775867d268ef18a29f13138e407b6aa8ea5,"['rigi', 'diabetes mellitus', 'tic', 'respiratory distress', 'thc', 'ether', 'oxygen', 'severe acute respiratory syndrome', 'nr']"
54b6c7145a0f7743409d5590780ef253152873dd,"['rigi', 'ethanol', 'falls', 'inosine', 'sucrose', 'phenol', 'ribavirin', 'tic', 'ether', 'transcription', 'mycophenolic acid', 'lysine', 'vaccinia', 'sindbis virus', 'urea', 'hepatitis c', 'respiratory syncytial virus', 'borna disease', 'pica']"
b04df94d885c540b1a5adba12f6fb402e9a09b0c,"['rigi', 'tic', 'ether', 'transcription', 'hepatitis c', 'biotin', 'streptomycin', 'severe acute respiratory syndrome', 'nr']"
ce358c18aac69fc83c7b2e9a7dca4a43b0f60e2e,"['rigi', 'myalgia', 'tic', 'pain', 'thc', 'rhinorrhoea', 'ether', 'diarrhoea', 'headache', 'influenza', 'severe acute respiratory syndrome', 'cough']"
