paper_id,keyword_match
4adec5ddbe1bd175bbcc5eb5cdf8b4e70ad8c6bd,"['nr', 'cox', 'tic', 'headache', 'respiratory syncytial virus', 'rigi', 'adenovirus', 'ether', 'scra', 'rhinovirus']"
2dd80979c327c114fd041fedea92454925d8d1ff,"['torque teno virus', 'nr', 'ibd', 'water', 'tic', 'rift valley fever', 'inflammatory bowel disease', 'erk', 'rigi', 'scot', 'elm', 'pica', 'avian influenza', 'ether', 'ulcerative colitis', 'astrovirus', 'influenza', 'ebola virus', 'lassa fever']"
7bb9558542b0cc43fcae19af20adf26761f96d51,"['urea', 'nr', 'water', 'tic', 'nitrogen', 'starch', 'weight gain', 'glucose', 'orf', 'pica', 'decoquinate', 'iodine', 'ether', 'escherichia coli', 'rotavirus', 'alcohol', 'gelatin']"
91c74d93f2502cb53501f4393f981f6ccef39027,"['nr', 'biotin', 'tic', 'multiple sclerosis', 'aprotinin', 'hepatitis a', 'fluorescein', 'acetone', 'methionine', 'glutaral', 'pica', 'staphylococcus aureus', 'formaldehyde', 'ascites', 'glucosamine', 'ethanol', 'agar', 'paraformaldehyde']"
c61d8295b9a2c37b9785bcd4ea99550f8ba1e688,"['western equine encephalitis', 'tic', 'transcription', 'rigi', 'eastern equine encephalitis', 'stomatitis', 'sindbis virus', 'pica', 'poliomyelitis', 'haemophilus influenzae', 'ether', 'vesicular stomatitis virus', 'influenza']"
8fa86dad15a1ab7b467632864754a94f01f8d2aa,"['severe acute respiratory syndrome', 'conjunctivitis', 'herpes simplex', 'amantadine', 'bronchospasm', 'tic', 'common cold', 'acyclovir', 'headache', 'respiratory syncytial virus', 'rash', 'oseltamivir', 'hh', 'zanamivir', 'shingles', 'ganciclovir', 'parainfluenza', 'mycophenolate mofetil', 'pica', 'adenovirus', 'cough', 'allograft rejection', 'adenovirus infection', 'ether', 'rimantadine', 'myalgia', 'rhinovirus', 'ribavirin', 'varicella', 'influenza', 'alcohol', 'phenol', 'cytomegalovirus']"
9b65172474596d39536d018185c4e92a52909622,"['newcastle disease', 'water', 'tic', 'transcription', 'aved', 'helium', 'orf', 'influenza a virus', 'avian influenza', 'ether', 'agar', 'influenza']"
7d1086f9556382cc2ccc3172178d389db8f6233c,"[]"
61d6a568f97488b71a7ad350bbdfe784a4e224e3,"['amantadine', 'tic', 'transcription', 'aved', 'sucrose', 'orf', 'rigi', 'influenza a virus', 'methionine', 'meglumine', 'ether', 'influenza']"
33079d1a2ca4bad577bda874e7a12289f7228fbd,"['dengue', 'nr', 'tic', 'rift valley fever', 'headache', 'pain', 'monkeypox', 'smallpox vaccine', 'rigi', 'rash', 'smallpox', 'lymphadenopathy', 'middle east respiratory syndrome', 'pica', 'monkeypox virus', 'thc', 'scra', 'myalgia', 'middle east respiratory syndrome coronavirus', 'back pain', 'ebola virus']"
9ac51a48819e133842ab9be2f54abe7662302263,"['water', 'tic', 'pain', 'pica', 'erythema', 'thc', 'alcohol']"
dde19b1474b821b81223a0b1dcbb9cd2a7bcc24b,"['severe acute respiratory syndrome', 'tic', 'febrile seizures', 'headache', 'acute encephalitis', 'middle east respiratory syndrome', 'respiratory distress', 'cough', 'ether', 'fatigue']"
