paper_id,keyword_match
85d7376aca04b7df9b23618734948c2814ccfe19,"['sulfuric acid', 'weight gain', 'tlr', 'phenol', 'tnf', 'ether', 'water', 'ethanol', 'tic', 'inulin', 'ginseng', 'ifn']"
7314f2ac32ead26d507b36cd305ffd76736f1007,"['acute encephalitis', 'rituximab', 'mumps', 'combined immunodeficiency', 'deafness', 'hearing impairment', 'rigi', 'measles', 'paraffin', 'ganciclovir', 'ether', 'water', 'orf', 'tic', 'nr', 'rash', 'rosin', 'measles virus', 'rubella', 'adenosine', 'prednisolone', 'jc virus', 'ifn', 'diarrhoea']"
914b5fc6d3984b981a1e36e545cc2a74e3fbd58a,"['vesicular stomatitis virus', 'herpes simplex', 'ebola virus', 'dengue', 'alanine', 'pain', 'transcription', 'yellow fever', 'influenza', 'rigi', 'measles', 'hepatitis b', 'chemokine', 'fits', 'pica', 'cxcr', 'ether', 'vaccinia', 'tic', 'hydrogen peroxide', 'rhinovirus', 'honey', 'hiv infection', 'rosin', 'histidine', 'tyrosine', 'cervical cancer', 'measles virus', 'phenylalanine', 'cox', 'elm', 'rabies', 'multiple myeloma', 'mapk', 'cytomegalovirus', 'stomatitis', 'zika virus', 'apoptosis']"
215e667edcc02054361258755a4db8bca18a4e9b,"['thc', 'aids', 'pica', 'tic', 'nr', 'severe acute respiratory syndrome', 'obesity']"
374861bab555d907099146fb05867d810fca1ad1,"['streptococcus pneumoniae', 'haemophilus influenzae', 'influenza', 'tic', 'nr', 'cough']"
7cd8d3fec1f3a8251b75a50aad856e1b5526de83,"['ebola virus', 'middle east respiratory syndrome coronavirus', 'middle east respiratory syndrome', 'staphylococcus aureus', 'rigi', 'fits', 'ether', 'water', 'tic']"
2bc264fbfdad15fb4ef382db12714a5ed5ceabe0,"['streptococcus pneumoniae', 'common cold', 'human metapneumovirus', 'influenza', 'ether', 'nitrogen', 'adenovirus', 'respiratory syncytial virus', 'tic', 'parainfluenza', 'rhinovirus', 'cough']"
4bc6ead9368ec84dba7c56b78624f681293e568b,"['middle east respiratory syndrome', 'thc', 'ether', 'tic']"
2e6e30e494cf5e2216a4ac5cd2878a17ce8fc4b7,"['streptococcus pneumoniae', 'influenza a virus', 'transcription', 'myalgia', 'malaria', 'human metapneumovirus', 'haemophilus influenzae', 'influenza', 'rigi', 'senega', 'aids', 'ether', 'adenovirus', 'respiratory syncytial virus', 'tic', 'parainfluenza', 'rhinovirus', 'cough', 'hiv infection', 'respiratory distress', 'tuberculosis', 'wine']"
2759426af4c8df595f4b5e76b614712fda6da5d3,"['influenza', 'rigi', 'pica', 'tic', 'hh']"
b34cc3d570e41a80c01088f73600357cf071a4da,"['ampicillin', 'streptococcus pneumoniae', 'cystic fibrosis', 'suppurative otitis media', 'human metapneumovirus', 'clarithromycin', 'influenza', 'mycoplasma pneumonia', 'fits', 'pica', 'ether', 'water', 'azithromycin', 'adenovirus', 'respiratory syncytial virus', 'tic', 'parainfluenza', 'nr', 'rhinovirus', 'rash', 'cough', 'mycoplasma pneumoniae', 'oxacillin', 'moraxella catarrhalis', 'elm', 'oxygen', 'diarrhoea']"
9fd85ed07e4b503e9ddb2f5dd4c94f0a12ba4361,"['chronic obstructive pulmonary disease (copd)', 'pneumococcal disease', 'ampicillin', 'clavulanic acid', 'streptococcus pneumoniae', 'cystic fibrosis', 'primary ciliary dyskinesia', 'myeloperoxidase', 'pertussis', 'haemophilus influenzae', 'asthma', 'influenza', 'tnf', 'mycobacterium tuberculosis', 'staphylococcus aureus', 'rigi', 'measles', 'helium', 'aids', 'pica', 'ether', 'azithromycin', 'adenovirus', 'tic', 'amoxicillin', 'erythromycin', 'rhinovirus', 'cough', 'prevotella', 'pseudomonas aeruginosa', 'moraxella catarrhalis', 'tuberculosis', 'trachoma', 'ifn']"
0a08fddd9dcee1b1254a05b49113521bbc423ccd,"['insomnia', 'generalized anxiety disorder']"
690ab99a21dca381b585a6a7d32f1e5c01f1e52c,"['fentanyl', 'tnf', 'paraffin', 'chemokine', 'barbital', 'ether', 'tic', 'pentobarbital sodium', 'cox', 'oxygen', 'pentobarbital', 'high blood pressure']"
d6750dff2734f993de45ffc3020428036b15ac21,"['middle east respiratory syndrome coronavirus', 'transcription', 'middle east respiratory syndrome', 'rigi', 'ether', 'water', 'orf', 'nitrogen', 'streptomycin', 'tic', 'nr']"
062a18fe6bcaad19bd60d8b47d3287079a915545,"['creatinine', 'moxifloxacin', 'ofloxacin', 'oseltamivir', 'cefoperazone', 'conjunctivitis', 'influenza a virus', 'transcription', 'levofloxacin', 'sulbactam', 'influenza', 'fits', 'ether', 'avian influenza', 'cilastatin', 'tic', 'imipenem', 'meropenem', 'cough', 'respiratory distress', 'fatigue', 'zanamivir', 'oxygen', 'c syndrome', 'piperacillin']"
2005ffa70562f5f03b57f0d19f4d63e807762964,"['vaginal discharge', 'conjunctivitis', 'transcription', 'dexamethasone', 'rigi', 'cell cycle', 'chemokine', 'orf', 'tic', 'rosin', 'tyrosine', 'infertility', 'vulvovaginitis', 'rabies', 'ifn', 'apoptosis']"
91c7bd831dbc0f6dbbdb2b6f344419a3cb970794,"['aved', 'rigi', 'fits', 'agar', 'pica', 'water', 'orf', 'streptomycin', 'paraformaldehyde', 'tic', 'glutamine', 'nr', 'formaldehyde', 'glutaral', 'ticks', 'nystatin']"
c8f6c26a8275c6cbbeb30dc984f058902455ed52,"['ebola virus', 'weight loss', 'glycine', 'microcephaly', 'transcription', 'aved', 'influenza', 'middle east respiratory syndrome', 'rigi', 'hepatitis b', 'thc', 'pica', 'ether', 'tic', 'hepatitis b virus', 'aluminum hydroxide', 'human papillomavirus', 'ifn', 'zika virus']"
b3e679d6e37ba367e165971515663ecd71ea522c,"['torque teno virus', 'pain', 'influenza a virus', 'transcription', 'influenza', 'rigi', 'enterovirus 71', 'ether', 'tic', 'severe acute respiratory syndrome', 'wine']"
b263c0ae8e08257b2d46468d7561dbb7d7d6b6e8,"['astrovirus', 'norovirus', 'conjunctivitis', 'transcription', 'influenza', 'rigi', 'lime', 'ether', 'rotavirus', 'adenovirus', 'respiratory syncytial virus', 'tic', 'parainfluenza', 'nr', 'rhinovirus', 'severe acute respiratory syndrome']"
503e1f3f46f9ab6c560d68ff75a56ec5c779c7f1,"['rheumatoid arthritis', 'methylprednisolone', 'lopinavir', 'sarilumab', 'influenza', 'tnf', 'tic', 'nr', 'tocilizumab', 'respiratory distress', 'rheumatoid', 'oxygen', 'prednisolone']"
4481ddf0d81e186b0be8ab48c20e8b206ec2879c,"['malaria', 'rigi', 'pica', 'ether', 'tic', 'nr', 'hepatitis c', 'hepatitis c virus']"
2d85ecf540b138ba2c5dd735bcf986c58ede052e,"['sorbic acid', 'acetone', 'dexamethasone', 'asthma', 'histamine', 'phenol', 'tnf', 'rigi', 'paraffin', 'chemokine', 'pica', 'olive oil', 'ethanol', 'tic', 'glutamine', 'nitric oxide', 'erk', 'scra', 'atopic dermatitis', 'ifn', 'secretin']"
d80ebadc0c335da9a5c4fffa527690bf146e934d,"['transcription', 'pica', 'respiratory syncytial virus', 'tic']"
131902a67f5e00ae13b9239427325dfd53413349,"['arginine', 'herpes simplex', 'palivizumab', 'gelatin', 'transcription', 'lysine', 'sucrose', 'tetracycline', 'agar', 'ether', 'water', 'streptomycin', 'paraformaldehyde', 'respiratory syncytial virus', 'tic', 'amphotericin b', 'glutamine', 'formaldehyde', 'human serum albumin', 'cyclophosphamide', 'human papillomavirus']"
7a488aaf9773826634d7018c0da282421523ba6c,"['laryngeal cancer', 'transcription', 'fibronectin', 'asthma', 'influenza', 'tnf', 'rigi', 'helium', 'hepatitis b', 'chemokine', 'ether', 'fluorescein', 'water', 'avian influenza', 'orf', 'paraformaldehyde', 'tic', 'diabetes mellitus', 'hepatitis b virus', 'nr', 'formaldehyde', 'cough', 'respiratory distress', 'hepatitis c', 'hepatitis c virus', 'cox', 'wine', 'scra', 'obesity', 'ifn', 'apoptosis']"
